0001.mp4, 1.057142857, 1.142857143, 1.057142857
0002.mp4, 1.228571429, 1.228571429, 1.142857143
0003.mp4, 1.25, 1.321428571, 1.142857143
0004.mp4, 1.171428571, 1.4, 1.142857143
0005.mp4, 1.171428571, 1.542857143, 1.171428571
0006.mp4, 1.230769231, 1.461538462, 1.192307692
0007.mp4, 1.321428571, 1.392857143, 1.285714286
0008.mp4, 1.25, 1.571428571, 1.285714286
0009.mp4, 1.346153846, 1.5, 1.307692308
0010.mp4, 1.371428571, 1.514285714, 1.314285714
0011.mp4, 1.344827586, 1.724137931, 1.344827586
0013.mp4, 1.321428571, 1.571428571, 1.392857143
0017.mp4, 1.344827586, 1.689655172, 1.448275862
0018.mp4, 1.342857143, 1.8, 1.457142857
0019.mp4, 1.285714286, 1.914285714, 1.457142857
0021.mp4, 1.464285714, 1.75, 1.464285714
0023.mp4, 1.310344828, 1.827586207, 1.482758621
0024.mp4, 1.314285714, 1.714285714, 1.485714286
0025.mp4, 1.457142857, 1.771428571, 1.485714286
0026.mp4, 1.4, 1.857142857, 1.485714286
0027.mp4, 1.428571429, 1.942857143, 1.485714286
0029.mp4, 1.461538462, 1.769230769, 1.5
0031.mp4, 1.178571429, 1.964285714, 1.5
0032.mp4, 1.461538462, 1.769230769, 1.5
0033.mp4, 1.470588235, 1.647058824, 1.5
0034.mp4, 1.617647059, 1.735294118, 1.529411765
0035.mp4, 1.464285714, 1.607142857, 1.535714286
0037.mp4, 1.428571429, 2.0, 1.542857143
0038.mp4, 1.551724138, 1.896551724, 1.551724138
0041.mp4, 1.357142857, 2.214285714, 1.571428571
0044.mp4, 1.538461538, 2.269230769, 1.576923077
0045.mp4, 1.551724138, 1.724137931, 1.586206897
0046.mp4, 1.628571429, 1.742857143, 1.6
0050.mp4, 1.576923077, 2.038461538, 1.615384615
0051.mp4, 1.620689655, 2.034482759, 1.620689655
0053.mp4, 1.678571429, 1.714285714, 1.642857143
0055.mp4, 1.5, 2.107142857, 1.642857143
0056.mp4, 1.588235294, 1.794117647, 1.647058824
0057.mp4, 1.457142857, 1.942857143, 1.657142857
0058.mp4, 1.514285714, 2.057142857, 1.657142857
0059.mp4, 1.642857143, 2.0, 1.678571429
0060.mp4, 1.542857143, 2.028571429, 1.685714286
0062.mp4, 1.655172414, 1.931034483, 1.689655172
0063.mp4, 1.576923077, 1.923076923, 1.692307692
0064.mp4, 1.538461538, 2.0, 1.692307692
0065.mp4, 1.857142857, 1.914285714, 1.714285714
0066.mp4, 1.542857143, 2.257142857, 1.714285714
0067.mp4, 1.678571429, 1.821428571, 1.714285714
0068.mp4, 1.615384615, 2.346153846, 1.730769231
0069.mp4, 2.038461538, 2.038461538, 1.730769231
0070.mp4, 1.852941176, 2.0, 1.735294118
0072.mp4, 1.892857143, 1.928571429, 1.75
0074.mp4, 1.571428571, 2.178571429, 1.75
0075.mp4, 1.678571429, 2.535714286, 1.75
0076.mp4, 1.678571429, 1.857142857, 1.75
0077.mp4, 1.769230769, 1.961538462, 1.769230769
0079.mp4, 1.857142857, 1.885714286, 1.771428571
0080.mp4, 1.542857143, 2.142857143, 1.771428571
0083.mp4, 1.827586207, 2.0, 1.793103448
0084.mp4, 1.827586207, 2.137931034, 1.793103448
0085.mp4, 1.724137931, 2.24137931, 1.793103448
0086.mp4, 1.823529412, 2.117647059, 1.794117647
0087.mp4, 1.764705882, 1.882352941, 1.794117647
0088.mp4, 1.941176471, 1.882352941, 1.794117647
0089.mp4, 1.705882353, 2.029411765, 1.794117647
0090.mp4, 1.714285714, 1.914285714, 1.8
0091.mp4, 1.8, 2.0, 1.8
0092.mp4, 1.685714286, 2.342857143, 1.8
0093.mp4, 1.692307692, 2.038461538, 1.807692308
0094.mp4, 1.653846154, 2.076923077, 1.807692308
0095.mp4, 1.653846154, 2.076923077, 1.807692308
0096.mp4, 1.730769231, 2.192307692, 1.807692308
0099.mp4, 1.769230769, 2.0, 1.807692308
0102.mp4, 1.852941176, 1.941176471, 1.823529412
0104.mp4, 1.615384615, 2.461538462, 1.846153846
0105.mp4, 1.823529412, 2.088235294, 1.852941176
0106.mp4, 1.857142857, 2.035714286, 1.857142857
0107.mp4, 1.828571429, 2.142857143, 1.857142857
0109.mp4, 1.714285714, 2.285714286, 1.857142857
0110.mp4, 1.628571429, 2.285714286, 1.857142857
0111.mp4, 1.785714286, 1.892857143, 1.857142857
0113.mp4, 1.724137931, 2.068965517, 1.862068966
0114.mp4, 1.862068966, 1.896551724, 1.862068966
0115.mp4, 1.689655172, 2.068965517, 1.862068966
0116.mp4, 1.724137931, 2.137931034, 1.862068966
0117.mp4, 1.735294118, 2.117647059, 1.882352941
0118.mp4, 1.923076923, 1.846153846, 1.884615385
0120.mp4, 1.615384615, 2.038461538, 1.884615385
0121.mp4, 1.884615385, 1.884615385, 1.884615385
0123.mp4, 2.192307692, 1.807692308, 1.884615385
0124.mp4, 1.961538462, 2.076923077, 1.884615385
0125.mp4, 1.914285714, 2.171428571, 1.885714286
0126.mp4, 1.742857143, 2.4, 1.885714286
0127.mp4, 1.857142857, 2.514285714, 1.885714286
0128.mp4, 1.821428571, 2.428571429, 1.892857143
0129.mp4, 1.785714286, 2.107142857, 1.892857143
0130.mp4, 1.714285714, 2.285714286, 1.892857143
0132.mp4, 1.724137931, 2.344827586, 1.896551724
0133.mp4, 1.862068966, 2.310344828, 1.896551724
0134.mp4, 2.0, 2.058823529, 1.911764706
0135.mp4, 1.914285714, 2.228571429, 1.914285714
0136.mp4, 1.885714286, 2.228571429, 1.914285714
0137.mp4, 1.942857143, 2.257142857, 1.914285714
0139.mp4, 1.714285714, 2.342857143, 1.914285714
0140.mp4, 1.846153846, 2.230769231, 1.923076923
0141.mp4, 1.923076923, 2.0, 1.923076923
0142.mp4, 1.730769231, 2.384615385, 1.923076923
0143.mp4, 1.807692308, 2.461538462, 1.923076923
0146.mp4, 1.862068966, 2.103448276, 1.931034483
0147.mp4, 1.965517241, 2.344827586, 1.931034483
0148.mp4, 1.827586207, 2.551724138, 1.931034483
0149.mp4, 1.75862069, 2.275862069, 1.931034483
0150.mp4, 1.655172414, 2.172413793, 1.931034483
0151.mp4, 1.882352941, 1.941176471, 1.941176471
0152.mp4, 1.617647059, 2.235294118, 1.941176471
0153.mp4, 1.911764706, 2.294117647, 1.941176471
0154.mp4, 1.942857143, 2.171428571, 1.942857143
0155.mp4, 1.714285714, 2.2, 1.942857143
0156.mp4, 1.685714286, 2.914285714, 1.942857143
0157.mp4, 1.923076923, 2.346153846, 1.961538462
0159.mp4, 2.230769231, 2.192307692, 1.961538462
0160.mp4, 1.923076923, 2.423076923, 1.961538462
0161.mp4, 1.846153846, 1.961538462, 1.961538462
0163.mp4, 1.714285714, 2.5, 1.964285714
0164.mp4, 1.857142857, 2.571428571, 1.964285714
0165.mp4, 1.857142857, 2.392857143, 1.964285714
0167.mp4, 2.0, 2.035714286, 1.964285714
0168.mp4, 1.793103448, 2.206896552, 1.965517241
0169.mp4, 2.0, 2.413793103, 1.965517241
0171.mp4, 1.970588235, 2.205882353, 1.970588235
0172.mp4, 1.685714286, 2.371428571, 1.971428571
0173.mp4, 1.657142857, 2.428571429, 1.971428571
0174.mp4, 1.828571429, 2.685714286, 1.971428571
0175.mp4, 1.923076923, 2.0, 2.0
0177.mp4, 1.896551724, 2.172413793, 2.0
0178.mp4, 2.028571429, 2.2, 2.0
0179.mp4, 1.884615385, 2.307692308, 2.0
0181.mp4, 1.857142857, 2.357142857, 2.0
0183.mp4, 1.884615385, 2.5, 2.0
0185.mp4, 1.931034483, 2.620689655, 2.0
0186.mp4, 1.771428571, 2.714285714, 2.0
0187.mp4, 1.714285714, 2.75, 2.0
0188.mp4, 1.692307692, 2.884615385, 2.0
0189.mp4, 1.807692308, 2.576923077, 2.0
0190.mp4, 1.821428571, 2.571428571, 2.0
0191.mp4, 1.607142857, 2.464285714, 2.0
0193.mp4, 2.035714286, 2.5, 2.0
0194.mp4, 1.931034483, 2.413793103, 2.0
0195.mp4, 1.911764706, 2.264705882, 2.0
0197.mp4, 1.735294118, 2.323529412, 2.0
0199.mp4, 1.885714286, 2.542857143, 2.028571429
0200.mp4, 1.742857143, 2.657142857, 2.028571429
0201.mp4, 1.823529412, 2.588235294, 2.029411765
0203.mp4, 1.965517241, 2.448275862, 2.034482759
0204.mp4, 1.448275862, 2.448275862, 2.034482759
0205.mp4, 1.896551724, 2.517241379, 2.034482759
0206.mp4, 1.931034483, 2.275862069, 2.034482759
0207.mp4, 1.857142857, 2.428571429, 2.035714286
0208.mp4, 1.714285714, 2.428571429, 2.035714286
0209.mp4, 1.821428571, 2.357142857, 2.035714286
0210.mp4, 1.857142857, 2.571428571, 2.035714286
